unidade;setor_centro_custo;ano;mes;pacientes_lp;saidas;tx_lp
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2022;5;1;117,0;0,008547008547008548
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;5;2;45,0;0,044444444444444446
HRAD;UTI;2022;5;1;12,0;0,08333333333333333
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2022;6;1;86,0;0,011627906976744186
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;6;5;42,0;0,11904761904761904
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2022;6;3;132,0;0,022727272727272728
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;6;2;44,0;0,045454545454545456
HRAD;UTI - NEONATAL;2022;6;2;4,0;0,5
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2022;7;2;63,0;0,031746031746031744
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;7;5;43,0;0,11627906976744186
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2022;7;3;91,0;0,03296703296703297
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;7;4;53,0;0,07547169811320754
HRAD;UTI;2022;7;1;6,0;0,16666666666666666
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2022;8;6;79,0;0,0759493670886076
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;8;5;26,0;0,19230769230769232
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2022;8;3;104,0;0,028846153846153848
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;8;2;50,0;0,04
HRAD;UTI - NEONATAL;2022;8;2;8,0;0,25
HRAD;OBSERVAÇÃO;2022;9;1;121,0;0,008264462809917356
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2022;9;1;61,0;0,01639344262295082
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;9;13;56,0;0,23214285714285715
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2022;9;3;79,0;0,0379746835443038
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;9;1;41,0;0,024390243902439025
HRAD;UTI;2022;9;1;13,0;0,07692307692307693
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;10;2;76,0;0,02631578947368421
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;10;3;41,0;0,07317073170731707
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2022;10;3;101,0;0,0297029702970297
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;10;2;37,0;0,05405405405405406
HRAD;UTI - ADULTO;2022;10;1;11,0;0,09090909090909091
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;11;2;81,0;0,024691358024691357
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;11;6;42,0;0,14285714285714285
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2022;11;1;95,0;0,010526315789473684
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;11;3;49,0;0,061224489795918366
HRAD;UTI - ADULTO;2022;11;1;13,0;0,07692307692307693
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;12;1;84,0;0,011904761904761904
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;12;5;57,0;0,08771929824561403
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2022;12;2;56,0;0,03571428571428571
HRAD;UTI - ADULTO;2022;12;3;16,0;0,1875
HRAD;ALOJAMENTO CONJUNTO;2023;1;1;155,0;0,0064516129032258064
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;1;5;78,0;0,0641025641025641
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;1;5;62,0;0,08064516129032258
HRAD;UTI - NEONATAL;2023;1;2;4,0;0,5
HRAD;AMBULATORIO - RETORNOS;2023;2;1;1,0;1,0
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;2;3;87,0;0,034482758620689655
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;2;2;51,0;0,0392156862745098
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2023;2;2;84,0;0,023809523809523808
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;2;2;38,0;0,05263157894736842
HRAD;UTI - ADULTO;2023;2;2;12,0;0,16666666666666666
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;3;3;98,0;0,030612244897959183
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;3;6;46,0;0,13043478260869565
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2023;3;4;129,0;0,031007751937984496
HRAD;UTI - NEONATAL;2023;3;1;2,0;0,5
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;4;4;45,0;0,08888888888888889
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2023;4;1;92,0;0,010869565217391304
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;4;3;50,0;0,06
HRAD;UTI - ADULTO;2023;4;1;18,0;0,05555555555555555
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;5;5;112,0;0,044642857142857144
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;5;5;50,0;0,1
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2023;5;4;114,0;0,03508771929824561
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;5;4;53,0;0,07547169811320754
HRAD;UTI - NEONATAL;2023;5;1;3,0;0,3333333333333333
HRAD;ALOJAMENTO CONJUNTO;2023;6;2;169,0;0,011834319526627219
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;6;2;103,0;0,019417475728155338
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;6;1;51,0;0,0196078431372549
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2023;6;3;105,0;0,02857142857142857
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;6;2;40,0;0,05
HRAD;UTI - ADULTO;2023;6;1;10,0;0,1
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;7;4;98,0;0,04081632653061224
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;7;5;56,0;0,08928571428571429
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2023;7;6;90,0;0,06666666666666667
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;7;4;55,0;0,07272727272727272
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;8;5;86,0;0,05813953488372093
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;8;5;51,0;0,09803921568627451
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2023;8;2;109,0;0,01834862385321101
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;8;5;50,0;0,1
HRAD;UTI - NEONATAL;2023;8;1;3,0;0,3333333333333333
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;9;4;114,0;0,03508771929824561
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;9;5;58,0;0,08620689655172414
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2023;9;4;117,0;0,03418803418803419
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;9;3;46,0;0,06521739130434782
HRAD;UTI - ADULTO;2023;9;2;9,0;0,2222222222222222
HRAD;UTI - NEONATAL;2023;9;2;3,0;0,6666666666666666
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;10;3;90,0;0,03333333333333333
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;10;5;53,0;0,09433962264150944
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2023;10;2;118,0;0,01694915254237288
HRAD;UTI - NEONATAL;2023;10;1;3,0;0,3333333333333333
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;11;5;103,0;0,04854368932038835
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;11;3;55,0;0,05454545454545454
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2023;11;1;128,0;0,0078125
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;11;1;31,0;0,03225806451612903
HRAD;UTI - ADULTO;2023;11;3;16,0;0,1875
HRAD;UNIDADE DE DECISAO CLINICA;2023;12;1;139,0;0,007194244604316547
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;12;3;118,0;0,025423728813559324
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;12;3;61,0;0,04918032786885246
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2023;12;2;129,0;0,015503875968992248
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2023;12;3;55,0;0,05454545454545454
HRAD;UTI - ADULTO;2023;12;2;16,0;0,125
HRAD;UTI - NEONATAL;2023;12;2;3,0;0,6666666666666666
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;1;2;101,0;0,019801980198019802
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;1;5;78,0;0,0641025641025641
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;1;2;45,0;0,044444444444444446
HRAD;UTI - NEONATAL;2024;1;1;3,0;0,3333333333333333
HRAD;ALOJAMENTO CONJUNTO;2024;2;1;141,0;0,0070921985815602835
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;2;2;42,0;0,047619047619047616
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2024;2;7;114,0;0,06140350877192982
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;2;2;44,0;0,045454545454545456
HRAD;UTI - NEONATAL;2024;2;1;3,0;0,3333333333333333
HRAD;UNIDADE DE DECISAO CLINICA;2024;3;2;139,0;0,014388489208633094
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;3;2;98,0;0,02040816326530612
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;3;11;60,0;0,18333333333333332
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2024;3;1;137,0;0,0072992700729927005
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;3;4;49,0;0,08163265306122448
HRAD;ALOJAMENTO CONJUNTO;2024;4;1;139,0;0,007194244604316547
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;4;3;105,0;0,02857142857142857
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;4;4;66,0;0,06060606060606061
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;4;3;42,0;0,07142857142857142
HRAD;UTI - NEONATAL;2024;4;1;1,0;1,0
HRAD;ALOJAMENTO CONJUNTO;2024;5;1;159,0;0,006289308176100629
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;5;2;89,0;0,02247191011235955
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;5;2;57,0;0,03508771929824561
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2024;5;1;115,0;0,008695652173913044
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;5;3;52,0;0,057692307692307696
HRAD;UTI - NEONATAL;2024;5;1;3,0;0,3333333333333333
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;6;3;76,0;0,039473684210526314
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;6;10;64,0;0,15625
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2024;6;4;113,0;0,035398230088495575
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;6;5;41,0;0,12195121951219512
HRAD;UTI - ADULTO;2024;6;2;12,0;0,16666666666666666
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;7;4;98,0;0,04081632653061224
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;7;6;76,0;0,07894736842105263
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2024;7;1;142,0;0,007042253521126761
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;7;1;53,0;0,018867924528301886
HRAD;UNIDADE DE DECISAO CLINICA;2024;8;1;105,0;0,009523809523809525
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;8;1;118,0;0,00847457627118644
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;8;6;89,0;0,06741573033707865
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2024;8;1;153,0;0,006535947712418301
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;8;1;53,0;0,018867924528301886
HRAD;UTI - ADULTO;2024;8;1;17,0;0,058823529411764705
HRAD;UNIDADE DE DECISAO CLINICA;2024;9;1;116,0;0,008620689655172414
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;9;1;108,0;0,009259259259259259
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;9;4;85,0;0,047058823529411764
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;9;2;59,0;0,03389830508474576
HRAD;UTI - NEONATAL;2024;9;2;5,0;0,4
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;10;2;118,0;0,01694915254237288
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;10;5;97,0;0,05154639175257732
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2024;10;2;143,0;0,013986013986013986
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;10;2;70,0;0,02857142857142857
HRAD;UTI - ADULTO;2024;10;1;15,0;0,06666666666666667
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;11;2;96,0;0,020833333333333332
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;11;4;91,0;0,04395604395604396
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;11;4;62,0;0,06451612903225806
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2024;12;5;105,0;0,047619047619047616
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2024;12;4;81,0;0,04938271604938271
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2024;12;3;64,0;0,046875
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;1;2;113,0;0,017699115044247787
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;1;5;78,0;0,0641025641025641
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2025;1;3;137,0;0,021897810218978103
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2025;1;3;58,0;0,05172413793103448
HRAD;UTI - ADULTO;2025;1;1;5,0;0,2
HRAD;UTI - NEONATAL;2025;1;1;3,0;0,3333333333333333
HRAD;ALOJAMENTO CONJUNTO;2025;2;1;153,0;0,006535947712418301
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;2;1;93,0;0,010752688172043012
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;2;6;60,0;0,1
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2025;2;2;125,0;0,016
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2025;2;3;53,0;0,05660377358490566
HRAD;UTI - ADULTO;2025;2;1;15,0;0,06666666666666667
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;3;3;115,0;0,02608695652173913
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;3;7;89,0;0,07865168539325842
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2025;3;1;132,0;0,007575757575757576
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2025;3;4;49,0;0,08163265306122448
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;4;2;128,0;0,015625
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;4;6;93,0;0,06451612903225806
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2025;4;1;118,0;0,00847457627118644
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2025;4;2;50,0;0,04
HRAD;UTI - NEONATAL;2025;4;1;2,0;0,5
HRAD;UNIDADE DE DECISAO CLINICA;2025;5;1;111,0;0,009009009009009009
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;5;3;110,0;0,02727272727272727
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;5;4;109,0;0,03669724770642202
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2025;5;5;55,0;0,09090909090909091
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;6;4;97,0;0,041237113402061855
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;6;6;84,0;0,07142857142857142
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2025;6;2;113,0;0,017699115044247787
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2025;6;1;46,0;0,021739130434782608
HRAD;UTI - ADULTO;2025;6;1;13,0;0,07692307692307693
HRAD;UTI - NEONATAL;2025;6;1;3,0;0,3333333333333333
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;7;3;125,0;0,024
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;7;7;81,0;0,08641975308641975
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2025;7;1;54,0;0,018518518518518517
HRAD;UTI - NEONATAL;2025;7;1;5,0;0,2
HRAD;UNIDADE DE DECISAO CLINICA;2025;8;1;127,0;0,007874015748031496
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;8;2;103,0;0,019417475728155338
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;8;6;87,0;0,06896551724137931
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2025;8;3;50,0;0,06
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;9;2;113,0;0,017699115044247787
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;9;7;106,0;0,0660377358490566
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2025;9;4;139,0;0,02877697841726619
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2025;9;2;51,0;0,0392156862745098
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;10;2;127,0;0,015748031496062992
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;10;4;115,0;0,034782608695652174
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2025;10;4;49,0;0,08163265306122448
HRAD;UNIDADE DE DECISAO CLINICA;2025;11;1;114,0;0,008771929824561403
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;11;1;123,0;0,008130081300813009
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;11;3;108,0;0,027777777777777776
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2025;11;1;125,0;0,008
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2025;11;1;53,0;0,018867924528301886
HRAD;UTI - NEONATAL;2025;11;1;3,0;0,3333333333333333
HRAD;UNIDADE DE DECISAO CLINICA;2025;12;1;93,0;0,010752688172043012
HRAD;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2025;12;3;114,0;0,02631578947368421
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2025;12;2;119,0;0,01680672268907563
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2025;12;2;142,0;0,014084507042253521
HRAD;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2025;12;4;46,0;0,08695652173913043
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;1;3;51,0;0,058823529411764705
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;1;12;119,0;0,10084033613445378
HRBJA;UTI - ADULTO;2022;1;2;11,0;0,18181818181818182
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;2;10;65,0;0,15384615384615385
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;2;11;84,0;0,13095238095238096
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;3;2;71,0;0,028169014084507043
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;3;7;119,0;0,058823529411764705
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;4;1;57,0;0,017543859649122806
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;4;6;100,0;0,06
HRBJA;UTI - ADULTO;2022;4;1;7,0;0,14285714285714285
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;5;13;64,0;0,203125
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;5;11;117,0;0,09401709401709402
HRBJA;UTI - ADULTO;2022;5;3;9,0;0,3333333333333333
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;6;4;55,0;0,07272727272727272
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;6;12;107,0;0,11214953271028037
HRBJA;UTI - ADULTO;2022;6;1;4,0;0,25
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;7;5;76,0;0,06578947368421052
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;7;18;144,0;0,125
HRBJA;UTI - ADULTO;2022;7;1;6,0;0,16666666666666666
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;8;9;143,0;0,06293706293706294
HRBJA;UTI - ADULTO;2022;8;4;8,0;0,5
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;9;7;75,0;0,09333333333333334
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;9;10;122,0;0,08196721311475409
HRBJA;UTI - ADULTO;2022;9;2;8,0;0,25
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;10;3;71,0;0,04225352112676056
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;10;3;109,0;0,027522935779816515
HRBJA;UTI - ADULTO;2022;10;1;6,0;0,16666666666666666
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;11;1;56,0;0,017857142857142856
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;11;13;105,0;0,12380952380952381
HRBJA;UTI - ADULTO;2022;11;1;2,0;0,5
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2022;12;6;66,0;0,09090909090909091
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;12;8;129,0;0,06201550387596899
HRBJA;UTI - ADULTO;2022;12;2;7,0;0,2857142857142857
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;1;2;63,0;0,031746031746031744
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;1;4;121,0;0,03305785123966942
HRBJA;UTI - ADULTO;2023;1;3;8,0;0,375
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;2;3;49,0;0,061224489795918366
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;2;7;107,0;0,06542056074766354
HRBJA;UTI - ADULTO;2023;2;2;8,0;0,25
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;3;5;58,0;0,08620689655172414
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;3;9;118,0;0,07627118644067797
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;4;9;65,0;0,13846153846153847
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;4;12;135,0;0,08888888888888889
HRBJA;UTI - ADULTO;2023;4;1;3,0;0,3333333333333333
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;5;1;46,0;0,021739130434782608
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;5;12;136,0;0,08823529411764706
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;6;7;64,0;0,109375
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;6;12;136,0;0,08823529411764706
HRBJA;UTI - ADULTO;2023;6;5;12,0;0,4166666666666667
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;7;3;56,0;0,05357142857142857
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;7;5;129,0;0,03875968992248062
HRBJA;UTI - ADULTO;2023;7;2;6,0;0,3333333333333333
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;8;6;64,0;0,09375
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;8;13;140,0;0,09285714285714286
HRBJA;UTI - ADULTO;2023;8;1;7,0;0,14285714285714285
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;9;3;68,0;0,04411764705882353
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;9;8;129,0;0,06201550387596899
HRBJA;UTI - ADULTO;2023;9;3;6,0;0,5
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;10;5;54,0;0,09259259259259259
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;10;8;121,0;0,06611570247933884
HRBJA;UTI - ADULTO;2023;10;2;6,0;0,3333333333333333
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;11;5;89,0;0,056179775280898875
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;11;16;136,0;0,11764705882352941
HRBJA;UTI - ADULTO;2023;11;1;9,0;0,1111111111111111
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2023;12;3;81,0;0,037037037037037035
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;12;6;141,0;0,0425531914893617
